"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"AC3's Gherkin is explicit about ""an imported transaction"" -- a
    manual entry correction (entry_source=""manual"") must not feed the
    rule set, even if its category happens to be the literal string
    ""Uncategorised"".","0","test_update_transaction_handler_does_not_create_a_rule_for_a_manual_entry","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_handlers","",""
"","1","test_large_transaction_does_not_fire_within_normal_range","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"","0","test_delete_transaction_handler_raises_not_found_for_unknown_id","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_handlers","",""
"","1154","test_idor_recommendation_never_reflects_another_users_budget","tests.integration","2026-09-19","passed","2026-09-19","","test_recommendations_api","",""
"","566","test_sql_injection_in_merchant_pattern_field_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_categorisation_rules_security","",""
"","603","test_manual_category_correction_creates_a_rule_and_future_imports_use_it","tests.integration","2026-09-19","passed","2026-09-19","","test_categorisation_rules_api","",""
"Regression test for the 2026-08-30 production incident: Apple's
    verifier used to be built unconditionally in dependencies.py for
    every OAuth call, and its constructor raised ValueError when Apple
    wasn't configured -- crashing Google sign-in too, with a 500 that
    lost its CORS headers on the way out and looked like a frontend/CORS
    bug from the browser. apple_verifier=None must be a fully supported,
    ordinary state, and a Google login must never touch it at all.","1","test_google_login_succeeds_when_apple_verifier_is_unconfigured","tests.unit","2026-09-19","passed","2026-09-19","","test_oauth_login_user","",""
"","11","test_is_valid_date_accepts_iso_format","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"","0","test_update_budget_raises_not_found_for_a_nonexistent_id","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-38-oauth-google.feature: New user completes Google OAuth and reaches the dashboard","38","test_new_user_completes_google_oauth_and_reaches_the_dashboard","tests.integration","2026-09-19","passed","2026-09-19","","test_oauth_api","",""
"Gap-fill: defensive test for the handler's `if not budget.monthly_limit:
    continue` branch -- a zero/None limit must never cause a
    division-by-zero or false-positive trigger.","0","test_budget_with_no_monthly_limit_is_skipped_without_error","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"Alice and Bob both have a ""Dining"" budget at risk. Alice has
    ignored her Dining budget-risk recommendations (would be
    deprioritised for her); Bob has a completely clean history (no
    follow-through data at all). Bob's own recommendation must be
    computed purely from his own (empty) history -- never from Alice's --
    so Bob's Dining category must still win normally, not be affected by
    Alice's low rate on the exact same category name.
    ","1193","test_alices_low_follow_through_never_deprioritises_bobs_own_recommendation","tests.security","2026-09-19","passed","2026-09-19","","test_recommendation_prioritisation_security","",""
"If a SQLi-shaped category ever reached an unparameterised query
    somewhere in the alert-evaluation path, a DROP TABLE would take out
    every alert, not just one user's. A real, unrelated user's alert
    surviving right after -- and still dismissible -- is the strongest
    evidence the table is intact. (The category itself is rejected at
    Transaction creation, same SuspiciousInputError as
    test_transactions_security.py -- this test confirms that rejection
    doesn't leave any alert-side side effect behind either.)
    ","1175","test_sql_injection_shaped_category_inherited_from_a_transaction_does_not_disturb_other_users_data","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"AC5 ('Editable/deletable') end-to-end -- no Gherkin scenario covers
    this, so this is the QA Lead gap-fill test for the full lifecycle.","606","test_full_crud_lifecycle_create_list_update_delete","tests.integration","2026-09-19","passed","2026-09-19","","test_transactions_api","",""
"PM AC + constraint matrix: registration endpoint is rate-limited.
    Test config (apps/api/config.py defaults, unless overridden) allows
    5 attempts / 15 minutes. The 6th attempt in the same window from the
    same client must be rejected with 429.
    ","1385","test_registration_rate_limited_after_threshold","tests.security","2026-09-19","passed","2026-09-19","","test_register_api_security","",""
"","1","test_rate_is_none_when_nothing_is_resolved_yet","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_handlers","",""
"","1","test_create_categorisation_rule_rejects_sqli_shaped_category","tests.unit","2026-09-19","passed","2026-09-19","","test_categorisation_rule_handlers","",""
"A ceiling justified by one user must never suppress a different
    user's alert in the same category -- justifications are per-(user,
    category), not per-category alone.","1","test_justification_ceiling_is_scoped_per_user_not_global","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"","0","test_record_action_done_transitions_the_record","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_handlers","",""
"","589","test_formula_injection_payload_is_never_committed_unsanitised","tests.security","2026-09-19","passed","2026-09-19","","test_imports_security","",""
"","0","test_shift_month_forward_within_year","tests.unit","2026-09-19","passed","2026-09-19","","test_date_ranges","",""
"","1","test_justify_creates_a_new_ceiling_equal_to_the_triggering_transactions_amount","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"Matches Gherkin exactly: ""999999999.99"" -> 'Amount exceeds maximum
    allowed limit'. This is a >= check, not a >, so the boundary value
    itself is rejected, not just values above it.
    ","2","test_money_parse_rejects_amount_at_the_maximum_boundary_exactly","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-38-oauth-google.feature: Google email matches an existing password-registered account","320","test_google_email_matches_an_existing_passwordregistered_account","tests.integration","2026-09-19","passed","2026-09-19","","test_oauth_api","",""
"Happy path: first-ever Google sign-in creates a brand-new OAuth-only user.","1","test_new_google_user_is_created","tests.unit","2026-09-19","passed","2026-09-19","","test_oauth_login_user","",""
"","1","test_transaction_new_rejects_sql_injection_shaped_note","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"","1","test_list_transactions_handler_clamps_limit_to_at_least_one","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_handlers","",""
"","2","test_apple_verifier_returns_identity_for_valid_token","tests.unit","2026-09-19","passed","2026-09-19","","test_oauth_verifier","",""
"Matches the BA's Gherkin scenario 2 exactly, and overrides whatever
    the CSV's own category column held (ADR-012's deliberate supersession
    of FINTRACK-16's category-column pass-through).","0","test_apply_auto_categorisation_falls_back_to_uncategorised_when_no_match","tests.unit","2026-09-19","passed","2026-09-19","","test_categorisation_rule_domain","",""
"","0","test_is_valid_date_rejects_garbage_returns_none_not_raise","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"","3","test_auth_bypass_missing_token_rejected_on_actions","tests.security","2026-09-19","passed","2026-09-19","","test_follow_through_security","",""
"","0","test_overview_shows_zero_percent_for_a_budget_with_no_spend_yet","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"Strongest evidence the DB is intact: a real, unrelated OAuth user
    can still sign in successfully right after the injection attempt.","14","test_sql_injection_does_not_disturb_other_accounts","tests.security","2026-09-19","passed","2026-09-19","","test_oauth_security","",""
"","661","test_a_transaction_that_exceeds_every_previously_justified_amount_still_alerts","tests.integration","2026-09-19","passed","2026-09-19","","test_alerts_api","",""
"","0","test_sanitise_if_formula_prefixes_leading_carriage_return","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"","1","test_amount_deviation_over_tolerance_is_not_flagged","tests.unit","2026-09-19","passed","2026-09-19","","test_subscription_domain","",""
"FLAGGED rows (sanitised, not rejected) are committable -- only
    INVALID rows are excluded.","1","test_commit_import_handler_commits_flagged_rows_too","tests.unit","2026-09-19","passed","2026-09-19","","test_import_command_handlers","",""
"","0","test_create_categorisation_rule_rejects_sqli_shaped_merchant_pattern","tests.unit","2026-09-19","passed","2026-09-19","","test_categorisation_rule_handlers","",""
"","564","test_monthly_trend_months_are_formatted_as_zero_padded_year_month","tests.integration","2026-09-19","passed","2026-09-19","","test_insights_api","",""
"","625","test_three_monthly_netflix_charges_are_flagged_as_a_subscription","tests.integration","2026-09-19","passed","2026-09-19","","test_subscriptions_api","",""
"","1","test_new_threshold_crossing_sets_all_fields","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_domain","",""
"","595","test_follow_through_rate_reflects_a_mix_of_done_dismissed_and_ignored","tests.integration","2026-09-19","passed","2026-09-19","","test_follow_through_api","",""
"AC2: justifying a larger amount than an already-existing ceiling
    raises it.","1","test_justify_raises_an_existing_lower_ceiling","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"Same bystander-survives shape as the dismiss suite's equivalent
    test: a real, unrelated user's justify flow must be unaffected by the
    injection attempt against a different (forged) path.","1195","test_sql_injection_attempt_on_justify_path_does_not_disturb_other_users_data","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"IDOR prevention: owner_b cannot commit owner_a's staged import.","1","test_commit_import_handler_raises_not_found_for_another_users_import","tests.unit","2026-09-19","passed","2026-09-19","","test_import_command_handlers","",""
"","565","test_confirming_a_nonexistent_subscription_returns_404","tests.integration","2026-09-19","passed","2026-09-19","","test_subscriptions_api","",""
"","0","test_new_assigns_a_fresh_id_and_matching_timestamps","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"","4","test_xss_payload_in_email_rejected_by_format_validation","tests.security","2026-09-19","passed","2026-09-19","","test_register_api_security","",""
"Concurrent modification scenario the Gherkin doesn't cover: several
    simultaneous stage operations for different users must not leak rows
    across each other's staged import. Exercises the real
    RedisImportStagingRepository directly against the shared fakeredis
    instance (same pattern as FINTRACK-15's concurrent-creation test),
    since TestClient requests are sequential and wouldn't actually race.
    ","7","test_concurrent_staging_for_different_users_does_not_cross_contaminate","tests.integration","2026-09-19","passed","2026-09-19","","test_imports_api","",""
"","579","test_deleting_a_budget_twice_returns_404_the_second_time","tests.integration","2026-09-19","passed","2026-09-19","","test_budgets_api","",""
"","1","test_list_includes_dismissed_when_requested","tests.unit","2026-09-19","passed","2026-09-19","","test_subscription_handlers","",""
"","1129","test_idor_second_user_cannot_discard_first_users_staged_import","tests.integration","2026-09-19","passed","2026-09-19","","test_imports_api","",""
"","0","test_new_sets_ceiling_to_the_given_amount","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_justification_domain","",""
"","1145","test_create_categorisation_rule_scoped_per_user_does_not_collide_on_same_pattern","tests.integration","2026-09-19","passed","2026-09-19","","test_categorisation_rules_api","",""
"","0","test_pending_records_excluded_from_sample_size_and_rate","tests.unit","2026-09-19","passed","2026-09-19","","test_recommendation_prioritisation","",""
"","3","test_auth_bypass_missing_token_rejected_on_list","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"","283","test_the_rotated_refresh_token_never_appears_in_the_response_body","tests.security","2026-09-19","passed","2026-09-19","","test_refresh_security","",""
"","4","test_google_verifier_returns_identity_on_valid_claims","tests.unit","2026-09-19","passed","2026-09-19","","test_oauth_verifier","",""
"","658","test_deprioritised_budget_category_passed_over_via_real_api","tests.integration","2026-09-19","passed","2026-09-19","","test_recommendation_prioritisation_api","",""
"A late action (after the 7-day auto-ignore already fired) still
    counts -- see record_recommendation_action.py's module docstring for
    the rationale.","0","test_record_action_still_succeeds_on_an_already_ignored_record","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_handlers","",""
"","0","test_interval_just_outside_tolerance_is_not_flagged","tests.unit","2026-09-19","passed","2026-09-19","","test_subscription_domain","",""
"","0","test_new_accepts_smallest_positive_limit","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"Same no-enumeration principle as login/register: an invalid token
    and a well-formed-but-unverifiable token must both come back as the
    exact same 401 + generic detail, so a caller can't distinguish
    'malformed' from 'doesn't verify' from 'unknown user'.","6","test_auth_bypass_invalid_token_and_unknown_identity_return_identical_response","tests.security","2026-09-19","passed","2026-09-19","","test_oauth_security","",""
"Groceries is the native top pick (95% used > Dining's 85%), but
    Groceries has been mostly ignored -- Dining should be shown instead.","1","test_deprioritised_budget_category_is_passed_over_for_a_normal_one","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_prioritisation","",""
"Reconciliation must be idempotent -- an already-IGNORED record
    should never be re-processed as newly overdue.","0","test_is_overdue_false_once_already_ignored_even_if_old","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_record_domain","",""
"AC2: 'Required category, custom allowed' -- any non-empty,
    non-suspicious string is accepted, not just a fixed enum.","0","test_transaction_new_allows_custom_category_per_ac2","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"If the payload had reached a query unparameterised, a DROP TABLE
    would take out every transaction, not just fail to commit one row. A
    real, unrelated user's transaction surviving right after is the
    strongest evidence the table is intact.","1150","test_sql_injection_payload_does_not_disturb_other_users_data","tests.security","2026-09-19","passed","2026-09-19","","test_imports_security","",""
"","564","test_formula_injection_in_multiple_trigger_characters_all_sanitised","tests.security","2026-09-19","passed","2026-09-19","","test_imports_security","",""
"","0","test_transaction_new_rejects_overlong_note","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"The single most important security check in this flow, re-verified
    at the HTTP level (already unit-tested at the handler level in
    tests/unit/test_oauth_login_user.py): an OAuth identity whose provider
    reports email_verified=False must NOT be allowed to link onto -- and
    thereby take over -- an existing password-registered account sharing
    that email address.","285","test_auth_bypass_unverified_email_cannot_take_over_existing_account","tests.security","2026-09-19","passed","2026-09-19","","test_oauth_security","",""
"AC7: THRESHOLD_CROSSING alerts cannot be justified -- there's no
    per-transaction amount to build a ceiling from.","0","test_justify_rejects_a_threshold_crossing_alert","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"","644","test_justifying_the_same_alert_twice_at_the_same_amount_is_idempotent","tests.integration","2026-09-19","passed","2026-09-19","","test_alerts_api","",""
"","9","test_sum_by_month_groups_and_sums_correctly_across_months","tests.integration","2026-09-19","passed","2026-09-19","","test_transaction_repository_month_aggregation","",""
"","627","test_new_subscription_recommendation_via_real_detection_path","tests.integration","2026-09-19","passed","2026-09-19","","test_recommendations_api","",""
"","0","test_spending_spike_alone_triggers_spike_recommendation","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"","558","test_script_tag_in_trend_months_is_rejected_by_validation","tests.security","2026-09-19","passed","2026-09-19","","test_insights_security","",""
"","1","test_new_rejects_empty_category","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"","561","test_security_event_is_logged_on_sql_injection_attempt","tests.security","2026-09-19","passed","2026-09-19","","test_transactions_security","",""
"AC4/ADR-014 decision D: a *different* period's crossing is a new
    event and must still be able to fire, even if last month's alert for
    the same category was never dismissed.","0","test_threshold_crossing_fires_again_in_a_new_month","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"Gap-fill: the second priority tier, not covered by BA's own
    multi-trigger scenario (which only combines budget-risk +
    subscription) -- proves NEW_SUBSCRIPTION > SPENDING_SPIKE too, not
    just BUDGET_RISK > everything.","0","test_new_subscription_and_spending_spike_together_subscription_wins","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"","0","test_money_parse_rejects_empty_string","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"A refresh-typed token presented as a bearer access token must be
    rejected -- same convention as get_current_user_id's existing
    handling for every other authenticated endpoint.","4","test_auth_bypass_refresh_token_rejected_as_access_token","tests.security","2026-09-19","passed","2026-09-19","","test_recommendations_security","",""
"","0","test_sanitise_if_formula_prefixes_minus_sign","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"","1","test_no_reorder_reason_when_native_top_pick_is_not_deprioritised","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_prioritisation","",""
"","565","test_new_user_with_zero_transactions_sees_a_valid_empty_state","tests.integration","2026-09-19","passed","2026-09-19","","test_insights_api","",""
"IDOR at the handler layer -- the attacker gets the same
    BudgetNotFoundError as a truly nonexistent id, never a distinct
    ""forbidden"" signal.","0","test_update_budget_raises_not_found_for_another_users_budget","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"","0","test_confirm_sets_status_confirmed","tests.unit","2026-09-19","passed","2026-09-19","","test_subscription_domain","",""
"","1142","test_idor_rate_is_computed_only_from_the_callers_own_records","tests.security","2026-09-19","passed","2026-09-19","","test_follow_through_security","",""
"","3","test_auth_bypass_token_signed_with_wrong_secret_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_imports_security","",""
"","4","test_discard_import_without_auth_token_returns_401","tests.integration","2026-09-19","passed","2026-09-19","","test_imports_api","",""
"","0","test_staged_import_with_zero_rows_has_zero_counts_and_no_committable_rows","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"","0","test_new_rejects_non_numeric_limit","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"FINTRACK-15 does not implement GET /transactions/{id} (only list,
    update, delete) -- confirmed here so this isn't silently assumed. If
    added later, it must reuse the same 404-not-403 IDOR pattern as
    update/delete.","558","test_idor_no_get_by_id_endpoint_exists_yet_documented","tests.security","2026-09-19","passed","2026-09-19","","test_transactions_security","",""
"","1","test_list_transactions_handler_clamps_limit_to_max_page_size","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_handlers","",""
"","0","test_new_pending_starts_in_pending_status_with_no_actioned_at","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_record_domain","",""
"","0","test_budget_risk_and_new_subscription_together_budget_risk_wins","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"","0","test_logout_with_garbage_token_is_idempotent_not_a_crash","tests.unit","2026-09-19","passed","2026-09-19","","test_login_logout_user","",""
"","4","test_auth_bypass_missing_token_rejected_on_history","tests.security","2026-09-19","passed","2026-09-19","","test_follow_through_security","",""
"Exercises AC3 at the real API/DB level. Pins ""today"" to 2026-07-19
    by overriding the get_get_budget_overview_handler dependency with an
    injected clock (ADR-013 decision F), same technique the client
    fixture already uses to override get_db_session -- everything else
    (routing, auth, real SQLite writes) stays on the real path.

    This test's absolute dates are intentionally hardcoded (not
    _this_month) -- it exists specifically to exercise the month-boundary
    behaviour, and the frozen clock override below makes it self-
    consistent regardless of real wall-clock time, unlike the rest of
    this file (see the FINTRACK-38 Bug note on _this_month above).
    ","610","test_budget_progress_resets_at_the_start_of_a_new_calendar_month","tests.integration","2026-09-19","passed","2026-09-19","","test_budgets_api","",""
"Guards against a monthly_limit value being passed to something
    like eval() or an unparameterised numeric-context query -- it must be
    rejected as an invalid amount, the same as any other malformed number.","560","test_non_numeric_monthly_limit_rejected_not_evaluated_as_an_expression","tests.security","2026-09-19","passed","2026-09-19","","test_budgets_security","",""
"","636","test_deprioritised_budget_risk_still_outranks_normal_subscription_via_real_api","tests.integration","2026-09-19","passed","2026-09-19","","test_recommendation_prioritisation_api","",""
"","1","test_overview_only_returns_the_requesting_users_budgets_and_spend","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"","0","test_monthly_trend_is_gap_free_across_a_year_boundary","tests.unit","2026-09-19","passed","2026-09-19","","test_spending_insights_handler","",""
"","589","test_user_marks_a_recommendation_as_done","tests.integration","2026-09-19","passed","2026-09-19","","test_follow_through_api","",""
"","618","test_xss_payload_in_merchant_is_inert_when_returned_in_a_subscription","tests.security","2026-09-19","passed","2026-09-19","","test_subscriptions_security","",""
"","0","test_new_rejects_negative_limit","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"","669","test_user_edits_an_existing_budget_limit","tests.integration","2026-09-19","passed","2026-09-19","","test_budgets_api","",""
"","793","test_large_transaction_baseline_only_considers_the_last_10_transactions","tests.integration","2026-09-19","passed","2026-09-19","","test_alerts_api","",""
"","1","test_new_accepts_category_at_the_length_boundary","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"","561","test_idor_a_forged_record_id_belonging_to_no_one_returns_404_not_500","tests.security","2026-09-19","passed","2026-09-19","","test_follow_through_security","",""
"","1153","test_idor_overview_never_leaks_another_users_categories_or_spend","tests.security","2026-09-19","passed","2026-09-19","","test_budgets_security","",""
"AC2: ""if a higher ceiling already exists for that category, it is
    not lowered"" -- justifying a smaller amount than the current ceiling
    is a no-op.","1","test_justify_does_not_lower_an_existing_higher_ceiling","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"","4","test_update_transaction_without_auth_token_returns_401","tests.integration","2026-09-19","passed","2026-09-19","","test_transactions_api","",""
"","0","test_mark_dismissed_sets_status_and_actioned_at","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_record_domain","",""
"AC2: parses date/amount/description columns even when the header
    names differ from the exact strings 'Date'/'Amount'/'Description' --
    real bank exports vary (e.g. 'Posted Date', 'Debit', 'Memo').","0","test_parse_csv_statement_flexible_header_matching","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"","1","test_find_matching_rule_breaks_ties_by_earliest_created_at","tests.unit","2026-09-19","passed","2026-09-19","","test_categorisation_rule_domain","",""
"","0","test_create_budget_rejects_sqli_shaped_category","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"","0","test_apply_update_changes_only_the_provided_fields","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"","3","test_auth_bypass_token_signed_with_wrong_secret_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_recommendations_security","",""
"A more targeted XSS attempt shaped to look closer to a real email
    local-part, to check the format regex isn't only catching the
    obvious `<script>` case.
    ","4","test_xss_payload_as_local_part_of_otherwise_valid_email_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_register_api_security","",""
"","1","test_update_transaction_handler_creates_a_rule_when_correcting_an_imported_uncategorised_transaction","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_handlers","",""
"","0","test_new_user_with_zero_transactions_gets_a_zeroed_not_broken_response","tests.unit","2026-09-19","passed","2026-09-19","","test_spending_insights_handler","",""
"","0","test_apple_verifier_requires_client_ids","tests.unit","2026-09-19","passed","2026-09-19","","test_oauth_verifier","",""
"","0","test_dismiss_sets_status_dismissed","tests.unit","2026-09-19","passed","2026-09-19","","test_subscription_domain","",""
"","0","test_money_parse_accepts_amount_one_cent_below_the_maximum","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"If the payload had reached a query unparameterised, a DROP TABLE
    would take out every transaction, not just fail to create one. A
    real, unrelated user's transaction surviving right after is the
    strongest evidence the table is intact.","1140","test_sql_injection_does_not_disturb_other_users_data","tests.security","2026-09-19","passed","2026-09-19","","test_transactions_security","",""
"","0","test_new_rejects_sqli_shaped_category","tests.unit","2026-09-19","passed","2026-09-19","","test_categorisation_rule_domain","",""
"","1","test_commit_import_handler_deletes_the_staged_import_after_successful_commit","tests.unit","2026-09-19","passed","2026-09-19","","test_import_command_handlers","",""
"","1157","test_attempt_to_dismiss_another_users_alert","tests.integration","2026-09-19","passed","2026-09-19","","test_alerts_api","",""
"No-user-enumeration via timing (AC2, beyond what the Gherkin spells
    out explicitly): both failure paths must invoke the password hasher's
    verify() the same number of times, so response latency doesn't reveal
    whether the email exists. Asserts on call count rather than wall-clock
    time, which would be flaky in CI.
    ","0","test_unknown_email_and_wrong_password_take_comparable_time","tests.unit","2026-09-19","passed","2026-09-19","","test_login_logout_user","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-38-frontend-scaffold.feature: Attempt to smuggle a secret into the client bundle","2517","test_attempt_to_smuggle_a_secret_into_the_client_bundle","tests.integration","2026-09-19","passed","2026-09-19","","test_frontend_build","",""
"","5","test_totals_remain_accurate_across_a_large_number_of_transactions","tests.unit","2026-09-19","passed","2026-09-19","","test_spending_insights_handler","",""
"","3","test_auth_bypass_token_signed_with_wrong_secret_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_budgets_security","",""
"","1","test_new_rejects_overlong_category","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"","1","test_list_only_returns_the_requesting_users_subscriptions","tests.unit","2026-09-19","passed","2026-09-19","","test_subscription_handlers","",""
"","1","test_parse_csv_statement_defaults_empty_category_to_uncategorised","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"SQLi-shaped content in the description/note column (distinct from
    the formula-injection vector, and distinct from the now-closed
    category-column vector above) isn't caught by sanitise_if_formula
    (it doesn't start with a trigger char), so it stages as OK --
    Transaction.new()'s own SuspiciousInputError check on `note` is the
    actual defence-in-depth safety net at commit time, skipping just
    this row.","1","test_commit_import_handler_skips_a_row_whose_note_is_sqli_shaped","tests.unit","2026-09-19","passed","2026-09-19","","test_import_command_handlers","",""
"","1","test_apply_auto_categorisation_overrides_csv_category_column_even_on_match","tests.unit","2026-09-19","passed","2026-09-19","","test_categorisation_rule_domain","",""
"Matches the BA's Gherkin scenario 8 (AC5) exactly: no budget_id,
    no monthly_limit, no percent_used -- just spend.","1","test_overview_shows_spend_only_for_a_category_with_no_budget","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"","0","test_large_transaction_fires_when_over_3x_the_rolling_average","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"","0","test_update_staged_rows_handler_raises_not_found_for_unknown_import","tests.unit","2026-09-19","passed","2026-09-19","","test_import_command_handlers","",""
"","4","test_auth_bypass_expired_token_rejected_on_actions","tests.security","2026-09-19","passed","2026-09-19","","test_follow_through_security","",""
"Gap-fill / AC3 guard: a category with spend this week but zero
    baseline history must not be called a 'spike' -- there's nothing to
    compare against, and get_weekly_recommendation.py's own docstring
    calls this out as exactly the kind of fabricated claim AC3
    forbids.","1","test_no_baseline_history_never_fabricates_a_spike_claim","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"The SQLi pattern is deliberately narrow (statement terminator/comment
    marker + destructive keyword) so ordinary merchant names with
    apostrophes aren't rejected -- per ADR-010's explicit design note.","1","test_transaction_new_does_not_false_positive_on_apostrophes_in_legitimate_text","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"","604","test_spend_stays_well_under_threshold","tests.integration","2026-09-19","passed","2026-09-19","","test_alerts_api","",""
"Matches Gherkin: SQL injection in transaction description ->
    'Invalid characters detected'. Category is the other free-text field
    the same pattern applies to.","0","test_transaction_new_rejects_sql_injection_shaped_category","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"","6","test_update_staged_rows_without_auth_token_returns_401","tests.integration","2026-09-19","passed","2026-09-19","","test_imports_api","",""
"","4","test_auth_bypass_malformed_authorization_header_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_transactions_security","",""
"","564","test_sql_injection_in_category_field_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_transactions_security","",""
"","3","test_handler_remains_correct_with_a_large_transaction_volume","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"","732","adding a transaction shows it in the list","chromium","2026-09-19","passed","2026-09-19","","transactions.spec.ts","",""
"","1","test_two_justifications_get_different_ids","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_justification_domain","",""
"","591","test_xss_payload_in_category_is_inert_when_returned_in_an_alert","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"","4","test_auth_bypass_token_signed_with_wrong_secret_rejected_on_justify","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"Gap-fill: when more than one budget independently qualifies as
    BUDGET_RISK, the handler must name exactly one -- and it should be
    the most urgent (highest percent-used), per
    get_weekly_recommendation.py's own sort-descending-by-percent-used
    comment.","0","test_multiple_budgets_at_risk_names_the_most_urgent_one","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"","4","test_auth_bypass_expired_token_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_recommendations_security","",""
